PF13889.4	Chromosome_seg	Chromosome segregation during meiosis
PF13890.4	Rab3-GTPase_cat	Rab3 GTPase-activating protein catalytic subunit
PF13891.4	zf-C3Hc3H	Potential DNA-binding domain
PF13892.4	DBINO	DNA-binding domain
PF13893.4	RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13894.4	zf-C2H2_4	C2H2-type zinc finger
PF13895.4	Ig_2	Immunoglobulin domain
PF13896.4	Glyco_transf_49	Glycosyl-transferase for dystroglycan
PF13897.4	GOLD_2	Golgi-dynamics membrane-trafficking
PF13898.4	DUF4205	Domain of unknown function (DUF4205)
PF13899.4	Thioredoxin_7	Thioredoxin-like
PF13901.4	zf-RING_9	Putative zinc-RING and/or ribbon
PF13902.4	R3H-assoc	R3H-associated N-terminal domain
PF13903.4	Claudin_2	PMP-22/EMP/MP20/Claudin tight junction
PF13904.4	DUF4207	Domain of unknown function (DUF4207)
PF13905.4	Thioredoxin_8	Thioredoxin-like
PF13906.4	AA_permease_C	C-terminus of AA_permease
PF13907.4	DUF4208	Domain of unknown function (DUF4208)
PF13908.4	Shisa	Wnt and FGF inhibitory regulator
PF13909.4	zf-H2C2_5	C2H2-type zinc-finger domain
PF13910.4	DUF4209	Domain of unknown function (DUF4209)
PF13911.4	AhpC-TSA_2	AhpC/TSA antioxidant enzyme
PF13912.4	zf-C2H2_6	C2H2-type zinc finger
PF13913.4	zf-C2HC_2	zinc-finger of a C2HC-type
PF13914.4	Phostensin	Phostensin PP1-binding and SH3-binding region
PF13915.4	DUF4210	Domain of unknown function (DUF4210)
PF13916.4	Phostensin_N	PP1-regulatory protein, Phostensin N-terminal
PF13917.4	zf-CCHC_3	Zinc knuckle
PF13918.4	PLDc_3	PLD-like domain
PF13919.4	ASXH	Asx homology domain
PF13920.4	zf-C3HC4_3	Zinc finger, C3HC4 type (RING finger)
PF13921.4	Myb_DNA-bind_6	Myb-like DNA-binding domain
PF13922.4	PHD_3	PHD domain of transcriptional enhancer, Asx
PF13923.4	zf-C3HC4_2	Zinc finger, C3HC4 type (RING finger)
PF13924.4	Lipocalin_5	Lipocalin-like domain
PF13925.4	Katanin_con80	con80 domain of Katanin
PF13926.4	DUF4211	Domain of unknown function (DUF4211)
PF13927.4	Ig_3	Immunoglobulin domain
PF13928.4	Flocculin_t3	Flocculin type 3 repeat
PF13929.4	mRNA_stabil	mRNA stabilisation
PF13930.4	Endonuclea_NS_2	DNA/RNA non-specific endonuclease
PF13931.4	Microtub_bind	Kinesin-associated microtubule-binding
PF13932.4	GIDA_assoc	GidA associated domain
PF13933.4	HRXXH	Putative peptidase family
PF13934.4	ELYS	Nuclear pore complex assembly
PF13935.4	Ead_Ea22	Ead/Ea22-like protein
PF13936.4	HTH_38	Helix-turn-helix domain
PF13937.4	DUF4212	Domain of unknown function (DUF4212)
PF13938.4	DUF4213	Putative heavy-metal chelation
PF13939.4	TisB_toxin	Toxin TisB, type I toxin-antitoxin system
PF13940.4	Ldr_toxin	Toxin Ldr, type I toxin-antitoxin system
PF13941.4	MutL	MutL protein
PF13942.4	Lipoprotein_20	YfhG lipoprotein
PF13943.4	WPP	WPP domain
PF13944.4	Calycin_like	Calycin-like beta-barrel domain
PF13945.4	NST1	Salt tolerance down-regulator
PF13946.4	DUF4214	Domain of unknown function (DUF4214)
PF13947.4	GUB_WAK_bind	Wall-associated receptor kinase galacturonan-binding
PF13948.4	DUF4215	Domain of unknown function (DUF4215)
PF13949.4	ALIX_LYPXL_bnd	ALIX V-shaped domain binding to HIV
PF13952.4	DUF4216	Domain of unknown function (DUF4216)
PF13953.4	PapC_C	PapC C-terminal domain
PF13954.4	PapC_N	PapC N-terminal domain
PF13955.4	Fst_toxin	Toxin Fst, type I toxin-antitoxin system
PF13956.4	Ibs_toxin	Toxin Ibs, type I toxin-antitoxin system
PF13957.4	YafO_toxin	Toxin YafO, type II toxin-antitoxin system
PF13958.4	ToxN_toxin	Toxin ToxN, type III toxin-antitoxin system
PF13959.4	DUF4217	Domain of unknown function (DUF4217)
PF13960.4	DUF4218	Domain of unknown function (DUF4218)
PF13961.4	DUF4219	Domain of unknown function (DUF4219)
PF13962.4	PGG	Domain of unknown function
PF13963.4	Transpos_assoc	Transposase-associated domain
PF13964.4	Kelch_6	Kelch motif
PF13965.4	SID-1_RNA_chan	dsRNA-gated channel SID-1
PF13966.4	zf-RVT	zinc-binding in reverse transcriptase
PF13967.4	RSN1_TM	Late exocytosis, associated with Golgi transport
PF13968.4	DUF4220	Domain of unknown function (DUF4220)
PF13969.4	Pab87_oct	Pab87 octamerisation domain
PF13970.4	DUF4221	Domain of unknown function (DUF4221)
PF13971.4	Mei4	Meiosis-specific protein Mei4
PF13972.4	TetR	Bacterial transcriptional repressor
PF13973.4	DUF4222	Domain of unknown function (DUF4222)
PF13974.4	YebO	YebO-like protein
PF13975.4	gag-asp_proteas	gag-polyprotein putative aspartyl protease
PF13976.4	gag_pre-integrs	GAG-pre-integrase domain
PF13977.4	TetR_C_6	Bacterial transcriptional repressor
PF13978.4	DUF4223	Protein of unknown function (DUF4223)
PF13979.4	SopA_C	SopA-like catalytic domain
PF13980.4	UPF0370	Uncharacterised protein family (UPF0370)
PF13981.4	SopA	SopA-like central domain
PF13982.4	YbfN	YbfN-like lipoprotein
PF13983.4	YsaB	YsaB-like lipoprotein
PF13984.4	MsyB	MsyB protein
PF13985.4	YbgS	YbgS-like protein
PF13986.4	DUF4224	Domain of unknown function (DUF4224)
PF13987.4	YedD	YedD-like protein
PF13988.4	DUF4225	Protein of unknown function (DUF4225)
PF13989.4	YejG	YejG-like protein
PF13990.4	YjcZ	YjcZ-like protein
PF13991.4	BssS	BssS protein family
PF13992.4	YecR	YecR-like lipoprotein
PF13993.4	YccJ	YccJ-like protein
PF13994.4	PgaD	PgaD-like protein
PF13995.4	YebF	YebF-like protein
PF13996.4	YobH	YobH-like protein
PF13997.4	YqjK	YqjK-like protein
PF13998.4	MgrB	MgrB protein
PF13999.4	MarB	MarB protein
PF14000.4	Packaging_FI	DNA packaging protein FI
PF14001.4	YdfZ	YdfZ protein
PF14002.4	YniB	YniB-like protein
PF14003.4	YlbE	YlbE-like protein
PF14004.4	DUF4227	Protein of unknown function (DUF4227)
PF14005.4	YpjP	YpjP-like protein
PF14006.4	YqzL	YqzL-like protein
PF14007.4	YtpI	YtpI-like protein
PF14008.4	Metallophos_C	Iron/zinc purple acid phosphatase-like protein C
PF14009.4	DUF4228	Domain of unknown function (DUF4228)
PF14010.4	PEPcase_2	Phosphoenolpyruvate carboxylase
PF14011.4	ESX-1_EspG	EspG family
PF14012.4	DUF4229	Protein of unknown function (DUF4229)
PF14013.4	MT0933_antitox	MT0933-like antitoxin protein
PF14014.4	DUF4230	Protein of unknown function (DUF4230)
PF14015.4	DUF4231	Protein of unknown function (DUF4231)
PF14016.4	DUF4232	Protein of unknown function (DUF4232)
PF14017.4	DUF4233	Protein of unknown function (DUF4233)
PF14018.4	DUF4234	Domain of unknown function (DUF4234)
PF14019.4	DUF4235	Protein of unknown function (DUF4235)
PF14020.4	DUF4236	Protein of unknown function (DUF4236)
PF14021.4	DUF4237	Protein of unknown function (DUF4237)
PF14022.4	DUF4238	Protein of unknown function (DUF4238)
PF14023.4	DUF4239	Protein of unknown function (DUF4239)
PF14024.4	DUF4240	Protein of unknown function (DUF4240)
PF14025.4	DUF4241	Protein of unknown function (DUF4241)
PF14026.4	DUF4242	Protein of unknown function (DUF4242)
PF14027.4	DUF4243	Protein of unknown function (DUF4243)
PF14028.4	Lant_dehydr_C	Lantibiotic biosynthesis dehydratase C-term
PF14029.4	DUF4244	Protein of unknown function (DUF4244)
PF14030.4	DUF4245	Protein of unknown function (DUF4245)
PF14031.4	D-ser_dehydrat	Putative serine dehydratase domain
PF14032.4	PknH_C	PknH-like extracellular domain
PF14033.4	DUF4246	Protein of unknown function (DUF4246)
PF14034.4	Spore_YtrH	Sporulation protein YtrH
PF14035.4	YlzJ	YlzJ-like protein
PF14036.4	YlaH	YlaH-like protein
PF14037.4	YoqO	YoqO-like protein
PF14038.4	YqzE	YqzE-like protein
PF14039.4	YusW	YusW-like protein
PF14040.4	DNase_NucA_NucB	Deoxyribonuclease NucA/NucB
PF14041.4	Lipoprotein_21	LppP/LprE lipoprotein
PF14042.4	DUF4247	Domain of unknown function (DUF4247)
PF14043.4	WVELL	WVELL protein
PF14044.4	NETI	NETI protein
PF14045.4	YIEGIA	YIEGIA protein
PF14046.4	NR_Repeat	Nuclear receptor repeat
PF14047.4	DCR	Dppa2/4 conserved region
PF14048.4	MBD_C	C-terminal domain of methyl-CpG binding protein 2 and 3
PF14049.4	Dppa2_A	Dppa2/4 conserved region in higher vertebrates
PF14050.4	Nudc_N	N-terminal conserved domain of Nudc.
PF14051.4	Requiem_N	N-terminal domain of DPF2/REQ.
PF14052.4	Caps_assemb_Wzi	Capsule assembly protein Wzi
PF14053.4	DUF4248	Domain of unknown function (DUF4248)
PF14054.4	DUF4249	Domain of unknown function (DUF4249)
PF14055.4	NVEALA	NVEALA protein
PF14056.4	DUF4250	Domain of unknown function (DUF4250)
PF14057.4	GGGtGRT	GGGtGRT protein
PF14058.4	PcfK	PcfK-like protein
PF14059.4	DUF4251	Domain of unknown function (DUF4251)
PF14060.4	DUF4252	Domain of unknown function (DUF4252)
PF14061.4	Mtf2_C	Polycomb-like MTF2 factor 2
PF14062.4	DUF4253	Domain of unknown function (DUF4253)
PF14063.4	DUF4254	Protein of unknown function (DUF4254)
PF14064.4	HmuY	HmuY protein
PF14065.4	DUF4255	Protein of unknown function (DUF4255)
PF14066.4	DUF4256	Protein of unknown function (DUF4256)
PF14067.4	LssY_C	LssY C-terminus
PF14068.4	YuiB	Putative membrane protein
PF14069.4	SpoVIF	Stage VI sporulation protein F
PF14070.4	YjfB_motility	Putative motility protein
PF14071.4	YlbD_coat	Putative coat protein
PF14072.4	DndB	DNA-sulfur modification-associated
PF14073.4	Cep57_CLD	Centrosome localisation domain of Cep57
PF14074.4	DUF4257	Protein of unknown function (DUF4257)
PF14075.4	UBN_AB	Ubinuclein conserved middle domain
PF14076.4	DUF4258	Domain of unknown function (DUF4258)
PF14077.4	WD40_alt	Alternative WD40 repeat motif
PF14078.4	DUF4259	Domain of unknown function (DUF4259)
PF14079.4	DUF4260	Domain of unknown function (DUF4260)
PF14080.4	DUF4261	Domain of unknown function (DUF4261)
PF14081.4	DUF4262	Domain of unknown function (DUF4262)
PF14082.4	DUF4263	Domain of unknown function (DUF4263)
PF14083.4	PGDYG	PGDYG protein
PF14084.4	DUF4264	Protein of unknown function (DUF4264)
PF14085.4	DUF4265	Domain of unknown function (DUF4265)
PF14086.4	DUF4266	Domain of unknown function (DUF4266)
PF14087.4	DUF4267	Domain of unknown function (DUF4267)
PF14088.4	DUF4268	Domain of unknown function (DUF4268)
PF14089.4	KbaA	KinB-signalling pathway activation in sporulation
PF14090.4	HTH_39	Helix-turn-helix domain
PF14091.4	DUF4269	Domain of unknown function (DUF4269)
PF14092.4	DUF4270	Domain of unknown function (DUF4270)
PF14093.4	DUF4271	Domain of unknown function (DUF4271)
PF14094.4	DUF4272	Domain of unknown function (DUF4272)
PF14096.4	DUF4274	Domain of unknown function (DUF4274)
PF14097.4	SpoVAE	Stage V sporulation protein AE1
PF14098.4	SSPI	Small, acid-soluble spore protein I
PF14099.4	Polysacc_lyase	Polysaccharide lyase
PF14100.4	PmoA	Methane oxygenase PmoA
PF14101.4	DUF4275	Domain of unknown function (DUF4275)
PF14102.4	Caps_synth_CapC	Capsule biosynthesis CapC
PF14103.4	DUF4276	Domain of unknown function (DUF4276)
PF14104.4	DUF4277	Domain of unknown function (DUF4277)
PF14105.4	DUF4278	Domain of unknown function (DUF4278)
PF14106.4	DUF4279	Domain of unknown function (DUF4279)
PF14107.4	DUF4280	Domain of unknown function (DUF4280)
PF14108.4	DUF4281	Domain of unknown function (DUF4281)
PF14109.4	GldH_lipo	GldH lipoprotein
PF14110.4	DUF4282	Domain of unknown function (DUF4282)
PF14111.4	DUF4283	Domain of unknown function (DUF4283)
PF14112.4	DUF4284	Immunity protein 22
PF14113.4	Tae4	Type VI secretion system (T6SS), amidase effector protein 4
PF14114.4	DUF4286	Domain of unknown function (DUF4286)
PF14115.4	YuzL	YuzL-like protein
PF14116.4	YyzF	YyzF-like protein
PF14117.4	DUF4287	Domain of unknown function (DUF4287)
PF14118.4	YfzA	YfzA-like protein
PF14119.4	DUF4288	Domain of unknown function (DUF4288)
PF14120.4	YhzD	YhzD-like protein
PF14121.4	Porin_10	Putative porin
PF14122.4	YokU	YokU-like protein, putative antitoxin
PF14123.4	DUF4290	Domain of unknown function (DUF4290)
PF14124.4	DUF4291	Domain of unknown function (DUF4291)
PF14125.4	DUF4292	Domain of unknown function (DUF4292)
PF14126.4	DUF4293	Domain of unknown function (DUF4293)
PF14127.4	DUF4294	Domain of unknown function (DUF4294)
PF14128.4	DUF4295	Domain of unknown function (DUF4295)
PF14129.4	DUF4296	Domain of unknown function (DUF4296)
PF14130.4	DUF4297	Domain of unknown function (DUF4297)
PF14131.4	DUF4298	Domain of unknown function (DUF4298)
PF14132.4	DUF4299	Domain of unknown function (DUF4299)
PF14133.4	DUF4300	Domain of unknown function (DUF4300)
PF14134.4	DUF4301	Domain of unknown function (DUF4301)
PF14135.4	DUF4302	Domain of unknown function (DUF4302)
PF14136.4	DUF4303	Domain of unknown function (DUF4303)
PF14137.4	DUF4304	Domain of unknown function (DUF4304)
PF14138.4	COX16	Cytochrome c oxidase assembly protein COX16
PF14139.4	YpzG	YpzG-like protein
PF14140.4	YpzI	YpzI-like protein
PF14141.4	YqzM	YqzM-like protein
PF14142.4	YrzO	YrzO-like protein
PF14143.4	YrhC	YrhC-like protein
PF14144.4	DOG1	Seed dormancy control
PF14145.4	YrhK	YrhK-like protein
PF14146.4	DUF4305	Domain of unknown function (DUF4305)
PF14147.4	Spore_YhaL	Sporulation protein YhaL
PF14148.4	YhdB	YhdB-like protein
PF14149.4	YhfH	YhfH-like protein
PF14150.4	YesK	YesK-like protein
PF14151.4	YfhD	YfhD-like protein
PF14152.4	YfhE	YfhE-like protein
PF14153.4	Spore_coat_CotO	Spore coat protein CotO
PF14154.4	DUF4306	Domain of unknown function (DUF4306)
PF14155.4	DUF4307	Domain of unknown function (DUF4307)
PF14156.4	AbbA_antirepres	Antirepressor AbbA
PF14157.4	YmzC	YmzC-like protein
PF14158.4	YndJ	YndJ-like protein
PF14159.4	CAAD	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase
PF14160.4	FAM110_C	Centrosome-associated C terminus
PF14161.4	FAM110_N	Centrosome-associated N terminus
PF14162.4	YozD	YozD-like protein
PF14163.4	SieB	Super-infection exclusion protein B
PF14164.4	YqzH	YqzH-like protein
PF14165.4	YtzH	YtzH-like protein
PF14166.4	YueH	YueH-like protein
PF14167.4	YfkD	YfkD-like protein
PF14168.4	YjzC	YjzC-like protein
PF14169.4	YdjO	Cold-inducible protein YdjO
PF14171.4	SpoIISA_toxin	Toxin SpoIISA, type II toxin-antitoxin system
PF14172.4	DUF4309	Domain of unknown function (DUF4309)
PF14173.4	ComGG	ComG operon protein 7
PF14174.4	YycC	YycC-like protein
PF14175.4	YaaC	YaaC-like Protein
PF14176.4	YxiJ	YxiJ-like protein
PF14177.4	YkyB	YkyB-like protein
PF14178.4	YppF	YppF-like protein
PF14179.4	YppG	YppG-like protein
PF14181.4	YqfQ	YqfQ-like protein
PF14182.4	YgaB	YgaB-like protein
PF14183.4	YwpF	YwpF-like protein
PF14184.4	YrvL	Regulatory protein YrvL
PF14185.4	SpoIISB_antitox	Antitoxin SpoIISB, type II toxin-antitoxin system
PF14186.4	Aida_C2	Cytoskeletal adhesion
PF14187.4	DUF4310	Domain of unknown function (DUF4310)
PF14188.4	DUF4311	Domain of unknown function (DUF4311)
PF14189.4	DUF4312	Domain of unknown function (DUF4312)
PF14190.4	DUF4313	Domain of unknown function (DUF4313)
PF14191.4	YodL	YodL-like
PF14192.4	DUF4314	Domain of unknown function (DUF4314)
PF14193.4	DUF4315	Domain of unknown function (DUF4315)
PF14194.4	Cys_rich_VLP	Cysteine-rich VLP
PF14195.4	DUF4316	Domain of unknown function (DUF4316)
PF14196.4	ATC_hydrolase	L-2-amino-thiazoline-4-carboxylic acid hydrolase
PF14197.4	Cep57_CLD_2	Centrosome localisation domain of PPC89
PF14198.4	TnpV	Transposon-encoded protein TnpV
PF14199.4	DUF4317	Domain of unknown function (DUF4317)
PF14200.4	RicinB_lectin_2	Ricin-type beta-trefoil lectin domain-like
PF14201.4	DUF4318	Domain of unknown function (DUF4318)
PF14202.4	TnpW	Transposon-encoded protein TnpW
PF14203.4	TTRAP	Putative tranposon-transfer assisting protein
PF14204.4	Ribosomal_L18_c	Ribosomal L18 C-terminal region
PF14205.4	Cys_rich_KTR	Cysteine-rich KTR
PF14206.4	Cys_rich_CPCC	Cysteine-rich CPCC
PF14207.4	DpnD-PcfM	DpnD/PcfM-like protein
PF14208.4	DUF4320	Domain of unknown function (DUF4320)
PF14209.4	DUF4321	Domain of unknown function (DUF4321)
PF14210.4	DUF4322	Domain of unknown function (DUF4322)
PF14213.4	DUF4325	Domain of unknown function (DUF4325)
PF14214.4	Helitron_like_N	Helitron helicase-like domain at N-terminus
PF14215.4	bHLH-MYC_N	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF14216.4	DUF4326	Domain of unknown function (DUF4326)
PF14217.4	DUF4327	Domain of unknown function (DUF4327)
PF14218.4	COP23	Circadian oscillating protein COP23
PF14219.4	DUF4328	Domain of unknown function (DUF4328)
PF14220.4	DUF4329	Domain of unknown function (DUF4329)
PF14221.4	DUF4330	Domain of unknown function (DUF4330)
PF14222.4	MOR2-PAG1_N	Cell morphogenesis N-terminal
PF14223.4	Retrotran_gag_2	gag-polypeptide of LTR copia-type
PF14224.4	DUF4331	Domain of unknown function (DUF4331)
PF14225.4	MOR2-PAG1_C	Cell morphogenesis C-terminal
PF14226.4	DIOX_N	non-haem dioxygenase in morphine synthesis N-terminal
PF14228.4	MOR2-PAG1_mid	Cell morphogenesis central region
PF14229.4	DUF4332	Domain of unknown function (DUF4332)
PF14230.4	DUF4333	Domain of unknown function (DUF4333)
PF14231.4	GXWXG	GXWXG protein
PF14232.4	DUF4334	Domain of unknown function (DUF4334)
PF14233.4	DUF4335	Domain of unknown function (DUF4335)
PF14234.4	DUF4336	Domain of unknown function (DUF4336)
PF14235.4	DUF4337	Domain of unknown function (DUF4337)
PF14236.4	DUF4338	Domain of unknown function (DUF4338)
PF14237.4	DUF4339	Domain of unknown function (DUF4339)
PF14238.4	DUF4340	Domain of unknown function (DUF4340)
PF14239.4	RRXRR	RRXRR protein
PF14240.4	YHYH	YHYH protein
PF14242.4	DUF4342	Domain of unknown function (DUF4342)
PF14243.4	DUF4343	Domain of unknown function (DUF4343)
PF14244.4	Retrotran_gag_3	gag-polypeptide of LTR copia-type
PF14245.4	Pilin_PilA	Type IV pilin PilA
PF14246.4	TetR_C_7	AefR-like transcriptional repressor, C-terminal region
PF14247.4	DUF4344	Putative metallopeptidase
PF14248.4	DUF4345	Domain of unknown function (DUF4345)
PF14249.4	Tocopherol_cycl	Tocopherol cyclase
PF14250.4	AbrB-like	AbrB-like transcriptional regulator
PF14251.4	DUF4346	Domain of unknown function (DUF4346)
PF14252.4	DUF4347	Domain of unknown function (DUF4347)
PF14253.4	AbiH	Bacteriophage abortive infection AbiH
PF14254.4	DUF4348	Domain of unknown function (DUF4348)
PF14255.4	Cys_rich_CPXG	Cysteine-rich CPXCG
PF14256.4	YwiC	YwiC-like protein
PF14257.4	DUF4349	Domain of unknown function (DUF4349)
PF14258.4	DUF4350	Domain of unknown function (DUF4350)
PF14260.4	zf-C4pol	C4-type zinc-finger of DNA polymerase delta
PF14261.4	DUF4351	Domain of unknown function (DUF4351)
PF14262.4	Cthe_2159	Carbohydrate-binding domain-containing protein Cthe_2159
PF14263.4	DUF4354	Domain of unknown function (DUF4354)
PF14264.4	Glucos_trans_II	Glucosyl transferase GtrII
PF14265.4	DUF4355	Domain of unknown function (DUF4355)
PF14266.4	YceG_bac	Putative component of 'biosynthetic module'
PF14267.4	DUF4357	Domain of unknown function (DUF4357)
PF14268.4	YoaP	YoaP-like
PF14269.4	Arylsulfotran_2	Arylsulfotransferase (ASST)
PF14270.4	DUF4358	Domain of unknown function (DUF4358)
PF14271.4	DUF4359	Domain of unknown function (DUF4359)
PF14272.4	Gly_rich_SFCGS	Glycine-rich SFCGS
PF14273.4	DUF4360	Domain of unknown function (DUF4360)
PF14274.4	DUF4361	Domain of unknown function (DUF4361)
PF14275.4	DUF4362	Domain of unknown function (DUF4362)
PF14276.4	DUF4363	Domain of unknown function (DUF4363)
PF14277.4	DUF4364	Domain of unknown function (DUF4364)
PF14278.4	TetR_C_8	Transcriptional regulator C-terminal region
PF14279.4	HNH_5	HNH endonuclease
PF14280.4	DUF4365	Domain of unknown function (DUF4365)
PF14281.4	PDDEXK_4	PD-(D/E)XK nuclease superfamily
PF14282.4	FlxA	FlxA-like protein
PF14283.4	DUF4366	Domain of unknown function (DUF4366)
PF14284.4	PcfJ	PcfJ-like protein
PF14285.4	DUF4367	Domain of unknown function (DUF4367)
PF14286.4	DHHW	DHHW protein
PF14287.4	DUF4368	Domain of unknown function (DUF4368)
PF14288.4	FKS1_dom1	1,3-beta-glucan synthase subunit FKS1, domain-1
PF14289.4	DUF4369	Domain of unknown function (DUF4369)
PF14290.4	DUF4370	Domain of unknown function (DUF4370)
PF14291.4	DUF4371	Domain of unknown function (DUF4371)
PF14292.4	SusE	SusE outer membrane protein
PF14293.4	YWFCY	YWFCY protein
PF14294.4	DUF4372	Domain of unknown function (DUF4372)
PF14295.4	PAN_4	PAN domain
PF14296.4	O-ag_pol_Wzy	O-antigen polysaccharide polymerase Wzy
PF14297.4	DUF4373	Domain of unknown function (DUF4373)
PF14298.4	DUF4374	Domain of unknown function (DUF4374)
PF14299.4	PP2	Phloem protein 2
PF14300.4	DUF4375	Domain of unknown function (DUF4375)
PF14301.4	DUF4376	Domain of unknown function (DUF4376)
PF14302.4	DUF4377	Domain of unknown function (DUF4377)
PF14303.4	NAM-associated	No apical meristem-associated C-terminal domain
PF14304.4	CSTF_C	Transcription termination and cleavage factor C-terminal
PF14305.4	ATPgrasp_TupA	TupA-like ATPgrasp
PF14306.4	PUA_2	PUA-like domain
PF14307.4	Glyco_tran_WbsX	Glycosyltransferase WbsX
PF14308.4	DnaJ-X	X-domain of DnaJ-containing
PF14309.4	DUF4378	Domain of unknown function (DUF4378)
PF14310.4	Fn3-like	Fibronectin type III-like domain
PF14311.4	DUF4379	Probable Zinc-ribbon domain
PF14312.4	FG-GAP_2	FG-GAP repeat
PF14313.4	Soyouz_module	N-terminal region of Paramyxovirinae phosphoprotein (P)
PF14314.4	Methyltrans_Mon	Virus-capping methyltransferase
PF14315.4	DUF4380	Domain of unknown function (DUF4380)
PF14316.4	DUF4381	Domain of unknown function (DUF4381)
PF14317.4	YcxB	YcxB-like protein
PF14318.4	Mononeg_mRNAcap	Mononegavirales mRNA-capping region V
PF14319.4	Zn_Tnp_IS91	Transposase zinc-binding domain
PF14320.4	Paramyxo_PCT	Phosphoprotein P region PCT disordered
PF14321.4	DUF4382	Domain of unknown function (DUF4382)
PF14322.4	SusD-like_3	Starch-binding associating with outer membrane
PF14323.4	GxGYxYP_C	GxGYxYP putative glycoside hydrolase C-terminal domain
PF14324.4	PINIT	PINIT domain
PF14325.4	DUF4383	Domain of unknown function (DUF4383)
PF14326.4	DUF4384	Domain of unknown function (DUF4384)
PF14327.4	CSTF2_hinge	Hinge domain of cleavage stimulation factor subunit 2
PF14328.4	DUF4385	Domain of unknown function (DUF4385)
PF14329.4	DUF4386	Domain of unknown function (DUF4386)
PF14330.4	DUF4387	Domain of unknown function (DUF4387)
PF14331.4	ImcF-related_N	ImcF-related N-terminal domain
PF14332.4	DUF4388	Domain of unknown function (DUF4388)
PF14333.4	DUF4389	Domain of unknown function (DUF4389)
PF14334.4	DUF4390	Domain of unknown function (DUF4390)
PF14335.4	DUF4391	Domain of unknown function (DUF4391)
PF14336.4	DUF4392	Domain of unknown function (DUF4392)
PF14337.4	DUF4393	Domain of unknown function (DUF4393)
PF14338.4	Mrr_N	Mrr N-terminal domain
PF14339.4	DUF4394	Domain of unknown function (DUF4394)
PF14340.4	DUF4395	Domain of unknown function (DUF4395)
PF14341.4	PilX_N	PilX N-terminal
PF14342.4	DUF4396	Domain of unknown function (DUF4396)
PF14343.4	PrcB_C	PrcB C-terminal
PF14344.4	DUF4397	Domain of unknown function (DUF4397)
PF14345.4	GDYXXLXY	GDYXXLXY protein
PF14346.4	DUF4398	Domain of unknown function (DUF4398)
PF14347.4	DUF4399	Domain of unknown function (DUF4399)
PF14348.4	DUF4400	Domain of unknown function (DUF4400)
PF14349.4	SprA_N	Motility related/secretion protein
PF14350.4	Beta_protein	Beta protein
PF14351.4	DUF4401	Domain of unknown function (DUF4401)
PF14352.4	DUF4402	Domain of unknown function (DUF4402)
PF14353.4	CpXC	CpXC protein
PF14354.4	Lar_restr_allev	Restriction alleviation protein Lar
PF14355.4	Abi_C	Abortive infection C-terminus
PF14356.4	DUF4403	Domain of unknown function (DUF4403)
PF14357.4	DUF4404	Domain of unknown function (DUF4404)
PF14358.4	DUF4405	Domain of unknown function (DUF4405)
PF14359.4	DUF4406	Domain of unknown function (DUF4406)
PF14360.4	PAP2_C	PAP2 superfamily C-terminal
PF14361.4	RsbRD_N	RsbT co-antagonist protein rsbRD N-terminal domain
PF14362.4	DUF4407	Domain of unknown function (DUF4407)
PF14363.4	AAA_assoc	Domain associated at C-terminal with AAA
PF14364.4	DUF4408	Domain of unknown function (DUF4408)
PF14365.4	DUF4409	Domain of unknown function (DUF4409)
PF14366.4	DUF4410	Domain of unknown function (DUF4410)
PF14367.4	DUF4411	Domain of unknown function (DUF4411)
PF14368.4	LTP_2	Probable lipid transfer
PF14369.4	zinc_ribbon_9	zinc-ribbon
PF14370.4	Topo_C_assoc	C-terminal topoisomerase domain
PF14371.4	DUF4412	Domain of unknown function (DUF4412)
PF14372.4	DUF4413	Domain of unknown function (DUF4413)
PF14373.4	Imm_superinfect	Superinfection immunity protein
PF14374.4	Ribos_L4_asso_C	60S ribosomal protein L4 C-terminal domain
PF14375.4	Cys_rich_CWC	Cysteine-rich CWC
PF14376.4	Haem_bd	Haem-binding domain
PF14377.4	DUF4414	Domain of unknown function (DUF4414)
PF14378.4	PAP2_3	PAP2 superfamily
PF14379.4	Myb_CC_LHEQLE	MYB-CC type transfactor, LHEQLE motif
PF14380.4	WAK_assoc	Wall-associated receptor kinase C-terminal
PF14381.4	EDR1	Ethylene-responsive protein kinase Le-CTR1
PF14382.4	ECR1_N	Exosome complex exonuclease RRP4 N-terminal region
PF14383.4	VARLMGL	DUF761-associated sequence motif
PF14384.4	BrnA_antitoxin	BrnA antitoxin of type II toxin-antitoxin system
PF14385.4	DUF4416	Domain of unknown function (DUF4416)
PF14386.4	DUF4417	Domain of unknown function (DUF4417)
PF14387.4	DUF4418	Domain of unknown function (DUF4418)
PF14388.4	DUF4419	Domain of unknown function (DUF4419)
PF14389.4	Lzipper-MIP1	Leucine-zipper of ternary complex factor MIP1
PF14390.4	DUF4420	Putative  PD-(D/E)XK family member, (DUF4420)
PF14391.4	DUF4421	Domain of unknown function (DUF4421)
PF14392.4	zf-CCHC_4	Zinc knuckle
PF14393.4	DUF4422	Domain of unknown function (DUF4422)
PF14394.4	DUF4423	Domain of unknown function (DUF4423)
PF14395.4	COOH-NH2_lig	Phage phiEco32-like COOH.NH2 ligase-type 2
